id;skupina_ico;role;typ_skupiny;deals_open;deals_closed;osoby;name;owner_id;label_ids;website;linkedin;industry;annual_revenue;employee_count;visible_to;add_time;update_time;is_deleted;address.value;address.subpremise;address.street_number;address.route;address.sublocality;address.locality;address.admin_area_level_1;address.admin_area_level_2;address.postal_code;address.country;address.formatted_address;cf.02eb0f638d9d6fb99a3fc0b6c274f1cea86aa691;cf.0a7f283f809234eae91d60341d11bd95bc16180d;cf.0b58197158cfc8201c352d14b7b837be1a78cceb;cf.0f91eb090c567025d50bd189c2fcef7660168cd2;cf.14a4ac8013661f14c28f977a30092cb6c315a20a;cf.232ebbf4c83f26373ecffe82af67c36963a1ec92;cf.2d1b78c03a1a2f8fd4472defaf32f40b4aa517fa;cf.3a2b73f1a8f908922b1ea5cae104d86d3d9f70b1;cf.4f6d4b49dd0c39448d59c76d9fe9a43026c03edc;cf.5508fa81db364acf7ee7fdc603a016c4c5479aae;cf.5565c37125199485cd7968dc6654d03cfa8d97d8;cf.58292c6b75b6b047a30635b6277d3d71f5376949;cf.5c6385dbe81a44197233a3ad6d66cefa54e8a84f;cf.5f5d9955991be6d8a4586b935b5dca5debf409d5;cf.60a1ba6d2782a2c250108cab56ef0fe61515efbb;cf.70ff2c57f7e0784a71f539a1683a2a050ff2a71c;cf.73573bbb46530af29a18a152762539900342f105;cf.7825f3fdbf7a73a202047a54a429f556a5406b81;cf.88455d0abc8d38a663d25462f501f27cae1eef38;cf.9925a084cc9f374591cb593fa818d4460dbc8c2e;cf.a205678df30f94b434bac611ddff4d2dbb7ae38b;cf.a865d043f6fc8201c30bde5974247ee669ece13a;cf.b829f774cb43a6c4841bd5ce4d2dc7fdbaf96eee;cf.b9ef0fcf6aaff0bef9ba332d255bd33bc6f435a3;cf.d123fdfafdb91420983bfedc81aa956ccbaddae4;cf.dfd241da5230a22ef96710acdca51011fb453341;cf.e3453fd3dec0332ac02998427c31663ba064b13f;cf.e4a4020ed5fcbc3a5ca28a59f378725bee707a4e;cf.f2d70cc7aa7ede911aed630f4621ea06ff048b6c;cf.f657d226854c94a51148746df786d1c5ac10cfea;cf.f7b47c3751ab31d105ee0d6cb7fc1ab60e561765;cf.f892ff1690d0ea86d76de3a2371013b454485d80;cf.fb4eabb84ace77ca298b8038b5d23c6abbf73887;cf.fc3b0719fff2d05f89a9010de08a5cd4c8ecf625
28264;63831325;sloucit;merge;0;0;1;Základní škola – Cimburkova 600/18, Praha 3 - Žižkov;12795779;[];;;;;;7;2024-09-05T19:12:21Z;2026-05-18T11:37:46Z;False;Cimburkova 600/18, Praha 3 - Žižkov;;18;Cimburkova;Praha 3;;Hlavní město Praha;Hlavní město Praha;130 00;Czechia;Cimburkova 600/18, 130 00 Praha 3-Žižkov, Czechia;226;;;63831325;;24;;snajdr.martin@cimburacka.cz;;;;;;130;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;222782848;315;;;;;;4K9KZY;;239;180;109
4023;63831392;ponechat;merge;1;9;34;Základní škola – náměstí Jiřího z Poděbrad 1685/7, Praha 3 - Vinohrady;11629944;[5];;;;;;7;2021-05-17T13:09:05Z;2026-08-27T07:38:13Z;False;náměstí Jiřího z Poděbrad 1685/7, Praha 3 - Vinohrady;;;;;;;;;;;226;[205];;63831392;[288];24;19379;sekretariat@skola-jirak.cz;;;;;;233;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;http://www.skola-jirak.cz;;208;11629944;222725404;315;;;;;iveta@vividbooks.com;42KYLA;;468;;235
28558;63831392;sloucit;merge;0;2;2;Základní škola – náměstí Jiřího z Poděbrad 1685/7, Praha 3 - Vinohrady;12795779;[];;;;;;7;2024-10-10T17:05:38Z;2026-07-09T08:52:15Z;False;náměstí Jiřího z Poděbrad 1685/7, Praha 3 - Vinohrady;;7;náměstí Jiřího z Poděbrad;Praha 3;;Hlavní město Praha;Hlavní město Praha;130 00;Czechia;nám. J. z Poděbrad 1685/7, Vinohrady, 130 00 Praha-Praha 3, Czechia;226;;;63831392;;24;;sekretariat@skola-jirak.cz;;;;;;233;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;222725404;315;;;;;iveta@vividbooks.com;42KYLA;;468;;235
4181;63834341;ponechat;merge;1;6;8;Základní škola Marjánka – Bělohorská 417/52, Praha 6 - Břevnov;11629944;[];;;;;;7;2021-05-17T13:10:03Z;2026-09-08T00:05:02Z;False;Bělohorská 417/52, Praha 6 - Břevnov;;;;;;Hlavní město Praha;;;;;226;;;63834341;;24;3670;info@zsmarjanka.cz;;;;;;278;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;www.zsmarjankapraha6.cz;;208;11629944;220517391;315;;;;;iveta@vividbooks.com;TG73WA;;675;;397
37735;63834341;sloucit;merge;0;0;1;Základní škola Marjánka, Praha 6, Bělohorská 52;12795779;[];;;;;;7;2025-01-17T20:40:49Z;2026-05-13T06:34:07Z;False;Hlavní město Praha;;;;;Prague;Prague;Hlavní město Praha;;Czechia;Prague, Czechia;225;;;63834341;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;;315;;;;;iveta@vividbooks.com;TG73WA;;;180;
2042;65142799;ponechat;merge;3;9;12;Gymnázium Prigo;11629944;[5];;;;;;7;2021-03-30T12:34:48Z;2026-09-03T01:00:28Z;False;Mojmírovců 1002/42, Mariánské Hory, Ostrava, 70900;;42;Mojmírovců;;;Moravskoslezský kraj;Ostrava-město;709 00;Czechia;Mojmírovců 1002/42, 709 00 Ostrava-Mariánské Hory a Hulváky, Czechia;226;[205];;65142799;[288, 289];25;9102;petr.ptacek@prigo.cz;;[347];;14063023;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2026-12-30;;14063023;https://www.prigo.cz/;;208;14063023;733 531 852, 603371215;315;;[269, 270];386;;eva.b@vividbooks.com;VIVIDPRIGO;;147;;
8424;65142799;sloucit;merge;0;1;9;Lék. a přír. GYMNÁZIUM PRIGO, s.r.o.;11629944;[];;;;;;7;2022-10-04T13:44:04Z;2026-05-07T11:13:46Z;False;Moravskoslezský kraj;;;;;;Moravian-Silesian Region;;;Czechia;Moravian-Silesian Region, Czechia;226;;;65142799;;25;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;https://www.lpg-prigo.cz/;;208;14063023;;315;;;;;eva.b@vividbooks.com;6ENYT9;;;;
3201;65765907;ponechat;easy;0;5;6;Základní škola a mateřská škola – Komenského 324/4, Adamov;11629944;[];;;;;;7;2021-05-17T13:04:12Z;2026-08-20T05:38:27Z;False;Komenského 324/4, Adamov;;;;;;Jihomoravský kraj;;;;;226;;;65765907;;24;5082;zsadamov@adamov.cz;;;;;;245;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;https://www.zs-adamov.cz/;;208;14063023;515531196;315;;;;;eva.b@vividbooks.com;R3D5L7;;403;;158
39243;65765907;sloucit;easy;0;0;0;Základní škola a mateřská škola Adamov, příspěvková organizace;14063023;[];;;;;;7;2025-05-16T10:12:49Z;2025-05-30T11:30:25Z;False;Jihomoravský kraj;;;;;;South Moravian Region;;;Czechia;South Moravian Region, Czechia;225;;;	65765907;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;;;208;14063023;;315;;;;;;R3D5L7;;;;
7767;68321261;ponechat;merge;0;1;2;Střední škola technických oborů, Havířov;11629944;[];;;;;;7;2022-04-08T18:59:09Z;2025-11-14T10:38:17Z;False;Lidická 600/1A, Šumbark, Havířov, Czechia;1a;600;Lidická;;Havířov;Moravskoslezský kraj;Karviná;736 01;Czechia;1a, Lidická 600, 736 01 Havířov, Czechia;226;;;683 212 61;;133;8074;ssto@ssto-havirov.cz;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;14063023;https://ssto-havirov.cz/;;;;596802111;;;;;;;;;;;
9534;68321261;sloucit;merge;0;1;1;STŘEDNÍ ŠKOLA TECHNICKÝCH OBORŮ  Havířov-Šumbark, Lidická 1a/600, příspěvková  organizace;11629944;[];;;;;;7;2023-01-17T17:28:27Z;2026-04-28T06:33:18Z;False;Lidická 600, Havířov, Česko;;600;Lidická;;Havířov;Moravskoslezský kraj;Karviná;736 01;Česko;Lidická 600, 736 01 Havířov, Česko;226;;;68321261;;221;8074;ssto@ssto-havirov.cz;;;Klempíř;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;http://www.ssto-havirov.cz, https://ssto-havirov.cz/;;208;;596 802 111;;;;;;;;;10;;
2457;68379919;ponechat;merge;0;3;1;ZŠ pro žáky se specif. poruchami učení – U boroviček 649/3, Praha 6 - Řepy;11629944;[];;;;;;7;2021-05-17T12:59:58Z;2025-01-16T09:50:13Z;False;U boroviček 649/3, Praha 6 - Řepy;;;;;;Hlavní město Praha;;;;;226;;;68379919;;24;7711;reditelka@borovicky.cz;;;;;;0;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;11629944;http://www.borovicky.cz;;208;11629944;728006942;315;;;;;iveta@vividbooks.com;D2Z7DY;;133;;133
36961;68379919;sloucit;merge;0;0;1;ZŠ pro žáky s SPU;12795779;[];;;;;;7;2024-11-15T16:16:20Z;2026-05-14T06:18:32Z;False;Hlavní město Praha;;;;;Prague;Prague;Hlavní město Praha;;Czechia;Prague, Czechia;225;;;68379919;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;;315;;;;;;D2Z7DY;;;;
4135;68407122;ponechat;merge;1;7;7;Základní škola a Mateřská škola – Na dlouhém lánu 555/43, Praha 6 - Vokovice;11629944;[5];;;;;;7;2021-05-17T13:09:48Z;2026-09-05T11:21:02Z;False;Na dlouhém lánu 555/43, Praha 6 - Vokovice;;;;;;Hlavní město Praha;;;;;226;[205];;68407122;[289];24;3624;rriedlova@zsdlouhylan.cz;;;;;;357;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2029-09-01;;12795779;http://www.zsdlouhylan.cz;;208;11629944;235354368;315;;[269, 270, 272];386;;iveta@vividbooks.com;E958KR;;572;;215
39677;68407122;sloucit;merge;0;0;3;Základní škola a Mateřská škola, Praha 6, Na Dlouhém lánu 43;12795779;[];;;;;;7;2026-02-12T07:16:57Z;2026-08-18T10:26:29Z;False;Hlavní město Praha;;;;;Prague;Prague;Hlavní město Praha;;Czechia;Prague, Czechia;226;;;68407122 ;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;iveta@vividbooks.com;DD35VH;;;;
2873;68729928;ponechat;easy;0;4;7;Základní škola a Mateřská škola – Masarykova 178, Vranovice;11629944;[];;;;;;7;2021-05-17T13:02:18Z;2026-03-13T10:48:56Z;False;Masarykova 178, Vranovice;;;;;;Jihomoravský kraj;;;;;226;;;68729928;;24;9324;reditelka@skolavranovice.cz;;;;;;170;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;http://www.skolavranovice.cz;;208;14063023;730151123;315;;;;;eva.b@vividbooks.com;CLW66N;;324;;154
39206;68729928;sloucit;easy;0;0;0;Základní škola a Mateřská škola Vranovice, příspěvková organizace;14063023;[];;;;;;7;2025-04-25T15:14:39Z;2025-05-08T17:15:33Z;False;Jihomoravský kraj;;;;;;South Moravian Region;;;Czechia;South Moravian Region, Czechia;225;;; 68729928;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;;;208;14063023;;315;;;;;;NLHGX3;;;;
3776;69781761;ponechat;easy;1;8;12;Základní škola – Nepomucká 139/1, Praha 5 - Košíře;11629944;[5];;;;;;7;2021-05-17T13:07:37Z;2026-09-01T09:10:55Z;False;Nepomucká 139/1, Košíře, Praha 5, 15000;;1;Nepomucká;Praha 5;;Hlavní město Praha;Hlavní město Praha;150 00;Czechia;Nepomucká 139/1, 150 00 Praha 5-Košíře, Czechia;226;[205];;69781761;[288];24;19181;t.obdrzalek@nepomucka.cz;;;;;;355;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;http://www.nepomucka.cz;;208;12795779;257217828;315;;;;;iveta@vividbooks.com;BN9FAQ;;592;;237
39431;69781761;sloucit;easy;0;0;0;Základní škola Praha 5 - Košíře, Nepomucká 1/139, příspěvková organizace;12795779;[];;;;;;7;2025-09-12T18:55:43Z;2026-08-25T04:01:50Z;False;Hlavní město Praha;;;;;Prague;Prague;Hlavní město Praha;;Czechia;Prague, Czechia;226;;; 69781761;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;iveta@vividbooks.com;DRGCDQ;;;;
4343;69781877;ponechat;easy;0;5;7;Základní škola a mateřská škola – Weberova 1090/1, Praha 5 - Košíře;11629944;[140];;;;;;7;2021-05-17T13:11:00Z;2026-04-23T04:57:43Z;False;Weberova 1090/1, Praha 5 - Košíře;;;;;;Hlavní město Praha;;;;;226;[205];;69781877;[289];24;3831;reditel@zsweberova.cz;;;;18026774;;366;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2024-11-30;;12795779;www.zsweberova.cz;;208;;257211335;;;[269, 270];386;;iveta@vividbooks.com;JTJHFU;;688;;322
39651;69781877;sloucit;easy;0;0;0;697 818 77;11629944;[];;;;;;7;2026-02-07T12:33:21Z;2026-02-11T18:09:17Z;False;;;;;;;;;;;;225;;;697 818 77;;;;;;;;;;;"{""value"": ""Czech Republic"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;;;;;;;;;;;;;;
3634;70436169;ponechat;merge;0;2;5;Základní škola a Mateřská škola – Větrná 1063, Uherské Hradiště;11629944;[];;;;;;7;2021-05-17T13:06:43Z;2026-08-21T18:04:46Z;False;Větrná 1063, Uherské Hradiště;;;;;;Zlínský kraj;;;;;226;;;70436169;;24;19773;zsvychod@zsvetrna.cz;;;;;;169;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;14063023;https://www.zsvetrna.cz/;;208;14063023;572434412;315;;;;;eva.b@vividbooks.com;5HYRVL;;367;;198
39493;70436169;sloucit;merge;0;0;3;Základní škola a Mateřská škola, Uherské Hradiště, Větrná 1063, příspěvková organizace;14063023;[];;;;;;7;2025-10-05T17:00:08Z;2026-09-07T17:49:40Z;False;Zlínský kraj;;;;;;Zlín Region;;;Czechia;Zlín Region, Czechia;225;;;	70436169;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;STAZCP;;;;
4119;70631026;ponechat;easy;0;2;6;Fakultní základní škola – Hálkova 335/4, Olomouc;11629944;[];;;;;;7;2021-05-17T13:09:41Z;2026-09-05T10:42:26Z;False;Hálkova 335/4, Hodolany, 77900 Olomouc;;4;Hálkova;;;Olomoucký kraj;Olomouc;779 00;Czechia;Hálkova 335/4, 779 00 Olomouc-Olomouc 9, Czechia;226;;;70631026;;24;3608;zshalkova@zshalkova.cz;;;;;;318;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Česko"", ""postal_code"": null, ""formatted_address"": ""Česko""}";;;;http://www.zshalkova.cz;;208;;585519144;;;;;;eva.b@vividbooks.com;NQ44EP;;489;;171
39212;70631026;sloucit;easy;0;0;0;Fakultní základní škola Olomouc, Hálkova 4, příspěvková organizace;14063023;[];;;;;;7;2025-04-29T05:39:33Z;2025-05-13T17:04:40Z;False;Olomoucký kraj;;;;;;Olomouc Region;;;Czechia;Olomouc Region, Czechia;225;;;	70631026;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;;;208;14063023;;315;;;;;;NQ44EP;;;;
2862;70641871;ponechat;easy;1;5;4;Základní škola a mateřská škola – Bílovecká 10/7, Ostrava;11629944;[];;;;;;7;2021-05-17T13:02:11Z;2026-09-05T10:42:26Z;False;Bílovecká 10/7, Ostrava;;;;;;Moravskoslezský kraj;;;;;226;;;70641871;;24;2362;zssvinov@zssvinov.cz;;;;;;213;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;www.zssvinov.cz;;208;14063023;596961425;315;;;;;eva.b@vividbooks.com;55RYNB;;366;;153
39679;70641871;sloucit;easy;0;0;0;Základní škola a mateřská škola Ostrava-Svinov, příspěvková organizace;14063023;[];;;;;;7;2026-02-13T08:29:52Z;2026-02-18T12:39:22Z;False;Moravskoslezský kraj;;;;;;Moravian-Silesian Region;;;Czechia;Moravian-Silesian Region, Czechia;225;;;70641871 ;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;U4MFKT;;;;
8641;70659133;ponechat;merge;0;2;1;Základní škola a Mateřská škola Hořepník;11629944;[];;;;;;7;2022-11-25T12:05:38Z;2026-04-30T11:01:07Z;False;náměstí Prof. Bechyně 53, 39421 Hořepník;;53;Náměstí Profesora Bechyně;;Hořepník;Kraj Vysočina;Pelhřimov;394 21;Czechia;Nám. Prof. Bechyně 53/53, 394 21 Hořepník, Czechia;226;;;706 591 33;;24;10412;;11;;;;;46;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;18026774;https://www.zshorepnik.cz/;;208;18026774;564 034 958, 725 434 025;315;;;;;;;;76;;30
35488;70659133;sloucit;merge;0;0;1;Základní škola a Mateřská škola – Nám. Prof. Bechyně 53, Hořepník;11629944;[412];;;;;;7;2024-10-23T09:30:24Z;2025-11-11T15:12:39Z;False;Nám. Prof. Bechyně 53, Hořepník;;;;;;Kraj Vysočina;;;;;226;;;70659133;;24;;reditel@zshorepnik.cz;;;;;;41;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;;;564034958;;;;;;;;;74;;33
6739;70695521;ponechat;merge;1;2;1;Základní škola a Mateřská škola – č.p. 236, Čistá u Horek;11629944;[5];;;;;;7;2021-09-27T11:48:20Z;2026-08-28T01:01:15Z;False;č.p. 236, Čistá u Horek;;;;;;Liberecký kraj;;;;;226;[205];;70695521;;24;;info@podhurou.cz;;;;;371;39;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2028-01-31;;12116814;;;208;;606170078;;;;386;;jiri@vividbooks.com;WL6T9Q;;78;;39
39837;70695521;sloucit;merge;1;0;2;Základní škola a Mateřská škola Čistá u Horek p.o.;11629944;[];;;;;;7;2026-08-05T09:43:43Z;2026-09-02T15:04:29Z;False;;;;;;;;;;;;225;;;70695521;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;18026774;https://www.podhurou.cz/;;208;;;;;;;;;WL6T9Q;;;;
35517;70839824;ponechat;merge;0;1;3;Základní škola praktická – Neklanova 1807, Roudnice nad Labem;11629944;[412];;;;;;7;2024-10-23T09:30:54Z;2026-05-26T12:54:42Z;False;Neklanova 1807, Roudnice nad Labem;;;;;;Ústecký kraj;;;;;226;;;70839824;;24;;hubalkova.radka@zsprce.cz;;;;;;40;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;416837458;315;;;;;iveta@vividbooks.com;UTXEPQ;;79;;39
39748;70839824;sloucit;merge;0;1;1;Základní škola speciální, Roudnice nad Labem, Neklanova 1807, příspěvková organizace;12795779;[];;;;;;7;2026-04-09T17:11:47Z;2026-04-24T07:31:12Z;False;Ústecký kraj;;;;;;Ústí nad Labem Region;;;Czechia;Ústí nad Labem Region, Czechia;226;;;70839824 ;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;iveta@vividbooks.com;UTXEPQ;;;;
2611;70877441;ponechat;merge;0;6;6;ZŠ Hany Benešové a MŠ – Dolní Bory 161, Bory;11629944;[];;;;;;7;2021-05-17T13:00:50Z;2026-07-28T13:04:25Z;False;Dolní Bory 161, Bory;;;;;;Kraj Vysočina;;;;;226;;;70877441;;24;28321;o.bachr@zsbory.cz;;;;;;96;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12795779;https://www.zsbory.cz/;;208;12795779;566535177;315;;;;;iveta@vividbooks.com;SWUSPT;;176;;80
39582;70877441;sloucit;merge;0;1;1;Základní škola Hany Benešové a Mateřská škola Bory, příspěvková organizace;12116814;[];;;;;;7;2025-12-23T20:08:21Z;2026-02-13T09:02:09Z;False;Kraj Vysočina;;;;;;Vysočina Region;;;Czechia;Vysočina Region, Czechia;226;;;70877441	;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": null, ""postal_code"": null, ""formatted_address"": null}";;;;;;208;;;;;;;;jiri@vividbooks.com;SZ9G2H;;;;
